logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
C9orf170	-3.48120266028291	-4.05819225561925	-2.90421306494658	-3.83775390651523	-11.9209954769416	1.70702374673083e-23	1.58753208445968e-21	42.2534004565654
BCL2	2.75352908450366	2.29648907742795	3.21056909157938	6.14948070324947	11.9038281504906	1.89795702082713e-23	1.75540167755951e-21	42.4806678440381
TOX3	4.78514949078351	3.99078566431791	5.57951331724911	3.63100061762248	11.9022001446217	1.91713639162165e-23	1.76345119563756e-21	42.65213344129
MCCC2	2.07575284720843	1.73035930754245	2.42114638687442	7.73658217284101	11.8744261363353	2.27586662960741e-23	2.08204690087943e-21	42.2605481318215
RNF103	0.979119332142687	0.816026597880433	1.14221206640494	6.37269993003868	11.8618440499658	2.45975945925223e-23	2.23811518797799e-21	42.1865442786459
GPR81	3.55160183269367	2.95871139227477	4.14449227311256	3.57804182093602	11.8358927627775	2.88730738914374e-23	2.61301318717508e-21	42.2344323628871
KIAA0040	1.88906852870633	1.57359673449842	2.20454032291423	6.98781951205978	11.8314609667886	2.96741711424703e-23	2.67115145904386e-21	41.9994774214288
ZDHHC18	-0.978526924131145	-1.14224511972318	-0.814808728539108	5.26213144953069	-11.8093781244914	3.40095368663672e-23	3.04511986208276e-21	41.9075737894248
NUDT12	2.26230040289855	1.88337573129248	2.64122507450462	4.4303002981387	11.7963754910609	3.68527681835628e-23	3.28223622663446e-21	41.9169599678064
SLC7A5	-3.01220260889173	-3.51753719273579	-2.50686802504766	6.10607471547268	-11.7775879824033	4.13857802366764e-23	3.66656230907354e-21	41.6888651476084
RTN4RL1	2.94425555466149	2.44976346310111	3.43874764622187	4.25912815076221	11.7643341343657	4.49150267556383e-23	3.95840128469979e-21	41.7436218433276
SLC16A6	3.95116942290153	3.28642649730948	4.61591234849358	3.28650611727292	11.7441915578842	5.08630345092054e-23	4.45925760361174e-21	41.6918232039182
ULBP3	-3.44634614178992	-4.02626008147191	-2.86643220210794	-1.33488059309402	-11.7421208182695	5.15174813805954e-23	4.49323193823608e-21	41.5557786210676
LY6D	-6.71403648156138	-7.84608773573018	-5.58198522739257	-2.46739665511011	-11.7184131253804	5.96376928157513e-23	5.17464578952341e-21	41.3889073977068
EXOC6	1.4849509887777	1.23418565123855	1.73571632631685	5.08006980299578	11.7002680885118	6.67066891235e-23	5.75832665649167e-21	41.2626258270465
ZNF763	1.61732466682204	1.34393801996531	1.89071131367878	2.00732367069289	11.6888318246209	7.15862777183185e-23	6.14801945322681e-21	41.3878122312377
CELSR1	2.32639779836099	1.9330438279128	2.71975176880918	7.52684759548663	11.6856167334576	7.30212376179676e-23	6.23942382143781e-21	41.1031755634435
ANKRD30B	6.72515839347471	5.58758529915999	7.86273148778944	0.753493517814643	11.6808488449665	7.52023432373377e-23	6.39333860461669e-21	41.2950740183904
DSC2	-2.86727102813288	-3.35232871295945	-2.3822133433063	5.58390021697655	-11.6795619648113	7.58021153437775e-23	6.41194476171762e-21	41.1112489228781
SPEF2	2.03709275298666	1.69190071517967	2.38228479079366	3.52303311679697	11.6600720019007	8.54928138472583e-23	7.1955026774545e-21	41.1495587322426
DNAH5	3.97789087221773	3.30303673729326	4.65274500714221	3.32067876716199	11.646465638512	9.2982956249089e-23	7.78697563453192e-21	41.0938697349435
F7	4.91228556298995	4.07883295605615	5.74573816992376	1.41863392192419	11.6453861608569	9.36045521271729e-23	7.80022488097377e-21	41.1163130644177
REEP1	3.35609005472829	2.78661031119816	3.92556979825843	3.37673980133908	11.6441159994927	9.43412699501554e-23	7.82288964074368e-21	41.0712576956293
GMPR2	0.985343591916719	0.818072184611407	1.15261499922203	6.01183420177067	11.6390406227344	9.73433853087253e-23	8.03226080834202e-21	40.828528794859
PHGDH	-3.00215562014814	-3.51185221316719	-2.4924590271291	5.41839439841743	-11.6378476667595	9.80627736839817e-23	8.05214960693885e-21	40.8625476717368
PLOD1	-1.5272119613878	-1.7865802115986	-1.26784371117699	7.45249465214313	-11.6341243911467	1.00342370951421e-22	8.19933558361782e-21	40.7743920188255
TSPAN1	4.56310585870415	3.78757497911735	5.33863673829095	5.52940824427112	11.6255269499792	1.05810603480277e-22	8.60439559605553e-21	40.8565771612778
LRRC46	2.941296316996	2.44086165062543	3.44173098336657	1.81590343923563	11.6129509205656	1.14350249018839e-22	9.25412375833706e-21	40.9263840365758
CENPA	-2.5295869930253	-2.96002907410977	-2.09914491194083	2.49891355946136	-11.6114403438913	1.15421273082205e-22	9.29610664972609e-21	40.902521816941
C10orf32	1.31086757434149	1.08766612787269	1.53406902081028	4.95242697394296	11.6041414577474	1.20739257441784e-22	9.6781139072264e-21	40.6799628561537
AMD1	-1.420707500861	-1.66304379807683	-1.17837120364517	6.27895791579079	-11.583436008896	1.37195821828076e-22	1.09451055394882e-20	40.4755035679549
APH1B	1.60272244623783	1.32917879931712	1.87626609315854	4.66149709192808	11.5766495056222	1.43063342069017e-22	1.1359364325697e-20	40.5382937957468
ZBTB42	1.76122663416922	1.4605132209758	2.06194004736263	4.93324422488748	11.5721390273748	1.47101112290783e-22	1.16251315642758e-20	40.4915358374647
NPNT	2.95715574869259	2.45209681502676	3.46221468235843	6.98584933555494	11.5686675119908	1.50286197732681e-22	1.17882298577808e-20	40.4061091870281
RBM47	1.32194555480992	1.09616178254537	1.54772932707446	7.03664053844587	11.5683665843011	1.50565521263166e-22	1.17882298577808e-20	40.3751854782923
MPP6	-2.79299710925493	-3.27108580611945	-2.3149084123904	0.732621543513026	-11.5428541546433	1.76234543787583e-22	1.37340559054462e-20	40.4871295701326
SRPK1	-1.23854661295783	-1.45062681612731	-1.02646640978834	6.25001428166951	-11.5388737972814	1.80616135974945e-22	1.40106516906278e-20	40.2021712352823
FAM63A	1.6203238807915	1.34281572338858	1.89783203819442	5.6518502478091	11.5365851845553	1.83184568954854e-22	1.41447057303535e-20	40.2237606480733
PCP2	3.70873922699369	3.07345111039872	4.34402734358867	-0.151750649933231	11.5347122344697	1.85313652258818e-22	1.42437657921127e-20	40.3674089051528
REEP5	1.19761156521842	0.992356856901266	1.40286627353557	8.06554902952419	11.5285331140524	1.92514726374057e-22	1.47300017684295e-20	40.13047479044
STK38	-1.0391300769293	-1.21731203329526	-0.860948120563344	6.07869437848137	-11.522783195031	1.99466559480536e-22	1.51928533743704e-20	40.1072699226363
SYTL5	5.28421483164557	4.37592847620561	6.19250118708553	1.97142014587378	11.4949973046142	2.36762728865434e-22	1.79523739414047e-20	40.209079438972
BBS1	1.35612965632714	1.12295872666788	1.58930058598641	5.46447160244595	11.4915340259715	2.41875248896856e-22	1.82577850434116e-20	39.9540588445849
ABCA13	-4.8608818846925	-5.69771916701009	-4.02404460237492	-2.88480116277433	-11.4769171357675	2.64696595928968e-22	1.98912401753228e-20	39.8151842755548
FAM98A	-0.786437616637198	-0.921848130813354	-0.651027102461041	5.73630925929453	-11.4752746661791	2.67391856267779e-22	1.99646621354037e-20	39.8282113284365
TIGD2	-1.29764342348664	-1.52108215900298	-1.07420468797031	3.11113543296652	-11.4748786992859	2.68045722248039e-22	1.99646621354037e-20	40.038265609899
CDC20	-2.42024347171133	-2.83712501955095	-2.00336192387171	4.84331675712162	-11.4709023551708	2.74701156391688e-22	2.03702403768339e-20	39.8763684950804
DALRD3	1.34969892769598	1.11716102474525	1.5822368306467	5.40584006436833	11.4681760013049	2.79359585682211e-22	2.06248241481959e-20	39.8143346526164
RAET1L	-4.84391446477157	-5.6807431570908	-4.00708577245235	-4.11032108631797	-11.4369731470022	3.3864139386025e-22	2.48923606237973e-20	39.3834986125952
C9orf106	3.00971763487252	2.48932975977639	3.53010550996866	-3.24015864874003	11.4274619025502	3.59098250705197e-22	2.62813080613938e-20	39.3927744181548
RSPH1	2.8194240510232	2.3318956817337	3.30695242031269	2.33225267766283	11.4264600611663	3.61323639281802e-22	2.63297005196129e-20	39.7859714052411
POU5F1	-3.25003233927834	-3.81379463934861	-2.68627003920807	-3.19692566523099	-11.3905016231404	4.51013591800077e-22	3.27237577188392e-20	39.2033876946979
FSCN1	-2.1773112708657	-2.55573310172745	-1.79888944000394	5.8783921373488	-11.3683002775526	5.17170432188031e-22	3.73627892060992e-20	39.173678044236
LRRC56	2.45451441176213	2.02756660785778	2.88146221566649	2.54885821865164	11.3590497225098	5.47519924361026e-22	3.93863371229451e-20	39.3681463813214
FOXP1	1.42351035109261	1.175063911787	1.67195679039822	6.39828911855371	11.3208503835345	6.92877345089874e-22	4.9630656808076e-20	38.8682327484588
CIRBP	1.43218188987541	1.18219793124162	1.6821658485092	7.80249508041306	11.3197604104949	6.975475229306e-22	4.97534637859779e-20	38.8488246720764
FAM198B	2.54124036392381	2.09685063487339	2.98563009297422	7.51866711779562	11.2988158448413	7.9365313292587e-22	5.63694649221147e-20	38.731662956261
SUV39H2	-1.38300395338702	-1.62506383311388	-1.14094407366015	3.52661498955276	-11.2889046954846	8.436356474208e-22	5.96677262732535e-20	38.8681589370962
CEBPB	-1.8354623404904	-2.15690114596022	-1.51402353502058	5.56302664138305	-11.282318895259	8.7857519974717e-22	6.17829076131873e-20	38.6602235325228
C9orf40	-1.51960169379304	-1.78573484870722	-1.25346853887886	2.43302915841686	-11.2818932155278	8.80882660676347e-22	6.17829076131873e-20	38.8988320767862
LRFN2	3.75286704797609	3.09525762242804	4.41047647352414	-1.61430152018753	11.2757736145244	9.14731891879434e-22	6.38907964149648e-20	38.6849205830522
CDCA8	-1.94212073024848	-2.28268068738186	-1.60156077311511	4.35160718654061	-11.2676627478042	9.61605985550679e-22	6.68872460941098e-20	38.6663007847178
WDR65	3.74530973817825	3.08835558269732	4.40226389365919	-1.14215792289024	11.2642913242881	9.81789101444079e-22	6.80101067679349e-20	38.6710444423827
LPO	-4.33628936181275	-5.09722734967182	-3.57535137395368	-3.7113785869503	-11.2595280615399	1.01102787318851e-21	6.97484925794349e-20	38.3803616155692
WDR43	-0.890058527301442	-1.04636383386311	-0.733753220739779	5.75822605080571	-11.2511273645362	1.06473049383588e-21	7.31535036846504e-20	38.4530731897385
STARD10	2.20127545231904	1.81460084930837	2.58795005532971	7.38966010266967	11.2481199865142	1.08464050542491e-21	7.42185106821851e-20	38.4162416539079
TMEM25	1.9066220621114	1.57146433753813	2.24177978668467	5.488813642394	11.2400069298923	1.14022674107382e-21	7.77062215890512e-20	38.4193947458375
SEMA3F	1.59214178293601	1.31222571384375	1.87205785202828	6.60351633331409	11.2384160902113	1.15145552690671e-21	7.8155043888793e-20	38.359514746856
COL4A3BP	1.15302849362116	0.950221855790178	1.35583513145214	5.49040958664794	11.2333443642429	1.18799654794841e-21	8.03114292835969e-20	38.3669993978212
CYP21A2	3.793778609006	3.12508465228491	4.4624725657271	2.20362061587424	11.2097462906937	1.3738502502283e-21	9.25040850483722e-20	38.4717101374836
CDK2AP1	-1.55924141277175	-1.8340934074757	-1.2843894180678	7.22237845791172	-11.2089689463858	1.38044339754709e-21	9.25777040275305e-20	38.1654731830553
ADCY9	1.69261296314824	1.39407890026958	1.9911470260269	5.60623502958134	11.2025004329146	1.43654713435342e-21	9.59579282244884e-20	38.178951482405
PLOD3	-1.19095701172375	-1.40130706921628	-0.980606954231215	6.08756502183149	-11.1867684474807	1.58268653421274e-21	1.05301827788154e-19	38.0462875471243
RAB5B	0.754398697843112	0.6211129494681	0.887684446218125	7.9276270061047	11.1832597824413	1.6172537774904e-21	1.07178082033448e-19	38.0099835940664
PDSS1	-1.57259692582624	-1.85054537511243	-1.29464847654006	2.31297602000434	-11.1790362689176	1.65986537840286e-21	1.0957064280257e-19	38.2775158050419
OCA2	-5.30155605886973	-6.23892051188266	-4.36419160585679	-3.99642767134308	-11.1749625441402	1.70202789116064e-21	1.11914982390262e-19	37.8687172290563
FNIP1	1.25644973956839	1.03403965145718	1.4788598276796	5.48790009967355	11.1619953357264	1.84349104195678e-21	1.20745076689722e-19	37.9313236815203
C4orf32	2.21092526527663	1.81947187760884	2.60237865294442	5.09553738658796	11.1595120369629	1.87189298836123e-21	1.22130134391801e-19	37.9607535495807
CROT	2.14978795648741	1.76889914300589	2.53067676996892	4.63637110298203	11.1518933111258	1.96178615888151e-21	1.2750095139943e-19	37.9495205082061
PALM	2.41271362263749	1.98519119420889	2.84023605106609	4.49232497832966	11.1505957457471	1.97752022623521e-21	1.28029222954682e-19	37.9585561066583
MCM7	-1.20423794802933	-1.41764097047361	-0.990834925585055	6.77160999962532	-11.1496938013	1.98853125466431e-21	1.28248837585304e-19	37.8041117296149
RAB17	2.02677310872101	1.66731691975561	2.38622929768642	4.24445943892534	11.1406457847127	2.10243614462189e-21	1.34899556816198e-19	37.9113359329648
CYP4B1	5.50988428662539	4.53264912054715	6.48711945270364	2.66801779253968	11.1402410913909	2.10768035660073e-21	1.34899556816198e-19	38.0439705508563
PALM2	-2.33765565612524	-2.75241749088086	-1.92289382136962	1.03461312540467	-11.1360955816807	2.16215807436562e-21	1.37862147218926e-19	38.0286230507587
Entrezid:90288	3.34790960511015	2.7537391906384	3.94208001958191	0.526532423149076	11.1330433049863	2.20316613901123e-21	1.39946775916891e-19	37.9884531029677
FBXL5	1.11866737496787	0.919770399190395	1.31756435074535	6.97769005492454	11.1128126040657	2.49532057816392e-21	1.57908764256516e-19	37.5797436444734
CENPW	-2.43708425833356	-2.87053203592234	-2.00363648074477	2.90283047406996	-11.1092556789789	2.55054853106848e-21	1.60799188851969e-19	37.8205883063418
SEC16A	1.11303416172486	0.915026163330424	1.3110421601193	7.95738083659519	11.1064932924278	2.59428061505785e-21	1.6294599101966e-19	37.541134029914
FAM114A2	1.07346631521536	0.882422391984312	1.2645102384464	4.609141869011	11.1021321161093	2.66485307931017e-21	1.66756401055866e-19	37.6307754380047
PRR15L	2.07101719890111	1.70229493262152	2.43973946518069	5.09115400154027	11.0977653860128	2.73743645016082e-21	1.70663954687248e-19	37.5775537254492
PREX1	2.50489271597792	2.0588266737791	2.95095875817673	7.39763766636034	11.0953540553406	2.77836014630285e-21	1.7257614886611e-19	37.4863183858191
C8orf47	-4.42317172590653	-5.21088501453183	-3.63545843728122	-2.87176194746595	-11.0947322795571	2.78901128960056e-21	1.72600834697964e-19	37.519052582011
FERMT1	-4.44527221576734	-5.23709473694879	-3.65344969458588	0.583072585991616	-11.0923026176449	2.83102436683069e-21	1.74559095849307e-19	37.7651163476316
TGFB3	1.85030859860484	1.52056770618206	2.18004949102763	6.0716908664507	11.0872172194037	2.92101692868779e-21	1.79450649491246e-19	37.4529389718519
PAPSS1	-1.10153480739981	-1.29795240749328	-0.905117207306346	6.78094768319929	-11.0807465869451	3.03966507850637e-21	1.86060662787265e-19	37.3813077321705
CSTB	-1.49163876270916	-1.75774372368166	-1.22553380173667	7.19910509655198	-11.0754629282013	3.14010928424625e-21	1.91512534716366e-19	37.3468077358925
YEATS2	-1.08320108254604	-1.27656241189537	-0.88983975319671	5.62029494686069	-11.06854819475	3.27658528442634e-21	1.99114657374543e-19	37.343153591371
NCAPD2	-1.35660204509587	-1.59884250081755	-1.11436158937419	6.61281221967543	-11.0651419782472	3.34597571950933e-21	2.02600033404678e-19	37.2900926996634
KCNG1	-4.9023127115713	-5.77784540209654	-4.02678002104606	-0.559201686708633	-11.0631765400462	3.38668079854683e-21	2.04329741512325e-19	37.5581800764217
CCDC30	1.63148111587239	1.33955527896984	1.92340695277493	2.38782240309201	11.0423298385024	3.85008005529534e-21	2.31458562752809e-19	37.4450103393158
DCTN4	1.0465096214266	0.859109042629605	1.23391020022359	6.75819466752242	11.033759050464	4.05849810114561e-21	2.43119923617737e-19	37.0972318785635
KIAA1804	-2.54014510985182	-2.99507561357174	-2.08521460613191	2.54996350679463	-11.0322645478825	4.09597714267695e-21	2.44494976037876e-19	37.3707965920641
UGP2	-0.892697596826119	-1.0528810020958	-0.732514191556439	6.9469990657788	-11.0112859764314	4.66005613931299e-21	2.77182773827052e-19	36.9539072534619
KCNN4	-3.09024013016594	-3.64483417145059	-2.53564608888129	3.69176817960739	-11.0095160047017	4.71105617596944e-21	2.79229607782019e-19	37.15339303715
PVR	-1.65404161776512	-1.95093907422034	-1.3571441613099	4.7858030367599	-11.0075623466488	4.76799634615584e-21	2.80936014636878e-19	37.0360400968773
PRRT3	2.17029833758826	1.78072743260575	2.55986924257077	3.761091092343	11.007384109631	4.77322522343891e-21	2.80936014636878e-19	37.1473608149225
NAT1	5.13061087392668	4.20835515151401	6.05286659633936	5.70649760158622	10.9918025112851	5.25318289643182e-21	3.08107413573648e-19	36.9901165790636
SYBU	2.92987928748269	2.40310172825404	3.45665684671134	4.56415177976975	10.9893918682965	5.3316255455023e-21	3.11622405581389e-19	36.9772647365085
TIGD6	0.996137271844812	0.816989178867374	1.17528536482225	3.50733890796823	10.9864706246436	5.42825239363558e-21	3.16172223328954e-19	37.0296072252711
LRTOMT	1.50349481145047	1.23228634482164	1.77470327807931	4.05148971933433	10.9534237316135	6.65103198221914e-21	3.86058004678258e-19	36.7803411975702
CRIP1	3.29081253293216	2.69699542722553	3.8846296386388	7.37837488895928	10.9496852863679	6.80563049364975e-21	3.93674151545039e-19	36.6071614819662
CDCA2	-2.42859471664971	-2.86731179379702	-1.98987763950241	2.87064192712439	-10.937591629876	7.33075385007042e-21	4.22390606359169e-19	36.7787170891113
RPIA	-1.00390699385067	-1.18526715498522	-0.822546832716129	4.54122864313022	-10.9371151621648	7.35225139091288e-21	4.22390606359169e-19	36.620746633026
BTG3	-1.95465156416624	-2.30784987027578	-1.6014532580567	3.99430596093754	-10.9345757487601	7.46789236681293e-21	4.27574939491708e-19	36.660412932197
TSPAN13	1.84274501724005	1.50973171346899	2.17575832101111	8.09783110557568	10.9333905053225	7.52248646007025e-21	4.29240727397839e-19	36.4862380859617
C9orf116	2.340859418511	1.91758623208305	2.76413260493895	2.87555042098265	10.9271215311182	7.81794257012141e-21	4.44592659739371e-19	36.7238785966003
THTPA	1.24196795525816	1.0173608335615	1.46657507695483	4.15361585601888	10.9254181112198	7.90020775924948e-21	4.4775823976918e-19	36.5977377949698
